0.292602714857	-0.224967410826	0.372530455618	
0.405501992716	-0.242845901712	0.253473905422	
0.491792280117	-0.259109093062	0.0250847254117	
0.488734882936	-0.248229000491	-0.137978878198	
0.453456973345	-0.214155341877	-0.217629844741	
0.420321520948	-0.0602396437318	-0.257062724509	
0.362195822401	0.122065689339	-0.186936829549	
0.243958970467	0.375408356982	-0.0118379413369	
0.121375962462	0.49874584361	0.101080423833	
-0.0102357879605	0.568129339033	0.109027041868	
-0.137699010667	0.498752037857	0.100403632806	
-0.239022094781	0.359411939255	-0.00214365178168	
-0.376225848777	0.125074862941	-0.18756282898	
-0.423278479516	-0.0677971113479	-0.260288939828	
-0.454412287675	-0.223478777444	-0.223026416997	
-0.489239155813	-0.258873550569	-0.142151761867	
-0.453123257277	-0.266183418815	0.03604379908	
-0.403813040514	-0.25242861653	0.254926111742	
-0.292892157269	-0.22928020261	0.374049722007	
